snapshot_id,date,base_currency,currency,rate,inverse_rate,provider,rate_type,market_region,is_weekend,effective_from,effective_to,source_url,load_batch_id,load_timestamp,year,month,day,fx_status,volatility_bucket
FX-00256,2025-02-01,USD,BHD,0.3943,2.536140,ExchangeRate-API,Closing,Middle East,true,2025-02-01T00:00:00+00:00,2025-02-01T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250201,2025-02-01T00:00:00+00:00,2025,2,1,valid,High
FX-00257,2025-02-02,USD,AED,3.7793,0.264599,ExchangeRate-API,Spot,Europe,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,Low
FX-00258,2025-02-02,USD,SAR,3.6882,0.271135,ExchangeRate-API,Closing,Global,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,Low
FX-00259,2025-02-02,USD,EGP,51.6926,0.019345,ExchangeRate-API,Spot,Middle East,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,High
FX-00260,2025-02-02,USD,GBP,0.7925,1.261830,ExchangeRate-API,Spot,Europe,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,High
FX-00261,2025-02-02,USD,QAR,3.6756,0.272064,ExchangeRate-API,Spot,Europe,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,Medium
FX-00262,2025-02-02,USD,KWD,0.3077,3.249919,ExchangeRate-API,Spot,Middle East,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,High
FX-00263,2025-02-02,USD,EUR,0.9322,1.072731,ExchangeRate-API,Closing,Global,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,Low
FX-00264,2025-02-02,USD,BHD,0.3766,2.655337,ExchangeRate-API,Closing,Global,true,2025-02-02T00:00:00+00:00,2025-02-02T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250202,2025-02-02T00:00:00+00:00,2025,2,2,valid,Medium
FX-00265,2025-02-03,USD,AED,3.7715,0.265146,ExchangeRate-API,Spot,Global,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Medium
FX-00266,2025-02-03,USD,SAR,3.6395,0.274763,ExchangeRate-API,Spot,Europe,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,High
FX-00267,2025-02-03,USD,EGP,51.4727,0.019428,ExchangeRate-API,Spot,Europe,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Low
FX-00268,2025-02-03,USD,GBP,0.7785,1.284522,ExchangeRate-API,Spot,Europe,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Low
FX-00269,2025-02-03,USD,QAR,3.6347,0.275126,ExchangeRate-API,Spot,Global,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Low
FX-00270,2025-02-03,USD,KWD,0.3202,3.123048,ExchangeRate-API,Spot,Global,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Medium
FX-00271,2025-02-03,USD,EUR,0.8914,1.121831,ExchangeRate-API,Closing,Middle East,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Medium
FX-00272,2025-02-03,USD,BHD,0.3819,2.618487,ExchangeRate-API,Spot,Global,false,2025-02-03T00:00:00+00:00,2025-02-03T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250203,2025-02-03T00:00:00+00:00,2025,2,3,valid,Low
FX-00273,2025-02-04,USD,AED,3.6228,0.276030,ExchangeRate-API,Spot,Europe,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,High
FX-00274,2025-02-04,USD,SAR,3.6284,0.275604,ExchangeRate-API,Closing,Middle East,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Medium
FX-00275,2025-02-04,USD,EGP,50.6765,0.019733,ExchangeRate-API,Closing,Middle East,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Low
FX-00276,2025-02-04,USD,GBP,0.7782,1.285017,ExchangeRate-API,Spot,Europe,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Medium
FX-00277,2025-02-04,USD,QAR,3.5462,0.281992,ExchangeRate-API,Spot,Global,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Low
FX-00278,2025-02-04,USD,KWD,0.3194,3.130870,ExchangeRate-API,Closing,Europe,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,High
FX-00279,2025-02-04,USD,EUR,0.9415,1.062135,ExchangeRate-API,Spot,Europe,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Medium
FX-00280,2025-02-04,USD,BHD,0.3738,2.675227,ExchangeRate-API,Spot,Europe,false,2025-02-04T00:00:00+00:00,2025-02-04T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250204,2025-02-04T00:00:00+00:00,2025,2,4,valid,Medium
FX-00281,2025-02-05,USD,AED,3.6948,0.270651,ExchangeRate-API,Closing,Global,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,High
FX-00282,2025-02-05,USD,SAR,3.6909,0.270937,ExchangeRate-API,Spot,Europe,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Low
FX-00283,2025-02-05,USD,EGP,48.7481,0.020514,ExchangeRate-API,Spot,Middle East,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Low
FX-00284,2025-02-05,USD,GBP,0.8013,1.247972,ExchangeRate-API,Closing,Europe,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Medium
FX-00285,2025-02-05,USD,QAR,3.5937,0.278265,ExchangeRate-API,Spot,Europe,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Medium
FX-00286,2025-02-05,USD,KWD,0.3165,3.159558,ExchangeRate-API,Spot,Middle East,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Low
FX-00287,2025-02-05,USD,EUR,0.9313,1.073768,ExchangeRate-API,Spot,Middle East,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,Medium
FX-00288,2025-02-05,USD,BHD,0.3811,2.623983,ExchangeRate-API,Closing,Europe,false,2025-02-05T00:00:00+00:00,2025-02-05T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250205,2025-02-05T00:00:00+00:00,2025,2,5,valid,High
FX-00289,2025-02-06,USD,AED,3.5710,0.280034,ExchangeRate-API,Spot,Middle East,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Medium
FX-00290,2025-02-06,USD,SAR,3.6408,0.274665,ExchangeRate-API,Spot,Global,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Medium
FX-00291,2025-02-06,USD,EGP,48.7362,0.020519,ExchangeRate-API,Closing,Europe,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Low
FX-00292,2025-02-06,USD,GBP,0.7749,1.290489,ExchangeRate-API,Closing,Global,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Medium
FX-00293,2025-02-06,USD,QAR,3.5085,0.285022,ExchangeRate-API,Spot,Middle East,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Medium
FX-00294,2025-02-06,USD,KWD,0.3096,3.229974,ExchangeRate-API,Closing,Europe,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Low
FX-00295,2025-02-06,USD,EUR,0.9245,1.081666,ExchangeRate-API,Spot,Middle East,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,High
FX-00296,2025-02-06,USD,BHD,0.3664,2.729258,ExchangeRate-API,Spot,Global,false,2025-02-06T00:00:00+00:00,2025-02-06T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250206,2025-02-06T00:00:00+00:00,2025,2,6,valid,Medium
FX-00297,2025-02-07,USD,AED,3.7859,0.264138,ExchangeRate-API,Closing,Europe,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Low
FX-00298,2025-02-07,USD,SAR,3.6195,0.276281,ExchangeRate-API,Spot,Middle East,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Medium
FX-00299,2025-02-07,USD,EGP,50.5247,0.019792,ExchangeRate-API,Closing,Global,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Medium
FX-00300,2025-02-07,USD,GBP,0.7778,1.285678,ExchangeRate-API,Spot,Middle East,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Low
FX-00301,2025-02-07,USD,QAR,3.6658,0.272792,ExchangeRate-API,Spot,Middle East,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,High
FX-00302,2025-02-07,USD,KWD,0.3097,3.228931,ExchangeRate-API,Closing,Global,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Low
FX-00303,2025-02-07,USD,EUR,0.9296,1.075731,ExchangeRate-API,Closing,Middle East,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,High
FX-00304,2025-02-07,USD,BHD,0.3861,2.590003,ExchangeRate-API,Closing,Global,false,2025-02-07T00:00:00+00:00,2025-02-07T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250207,2025-02-07T00:00:00+00:00,2025,2,7,valid,Medium
FX-00305,2025-02-08,USD,AED,3.5631,0.280654,ExchangeRate-API,Spot,Europe,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,High
FX-00306,2025-02-08,USD,SAR,3.7731,0.265034,ExchangeRate-API,Spot,Europe,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,High
FX-00307,2025-02-08,USD,EGP,48.9500,0.020429,ExchangeRate-API,Closing,Global,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,Low
FX-00308,2025-02-08,USD,GBP,0.7895,1.266624,ExchangeRate-API,Spot,Europe,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,High
FX-00309,2025-02-08,USD,QAR,3.6763,0.272013,ExchangeRate-API,Spot,Europe,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,Medium
FX-00310,2025-02-08,USD,KWD,0.2991,3.343363,ExchangeRate-API,Closing,Europe,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,Medium
FX-00311,2025-02-08,USD,EUR,0.9036,1.106684,ExchangeRate-API,Closing,Middle East,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,Low
FX-00312,2025-02-08,USD,BHD,0.3844,2.601457,ExchangeRate-API,Closing,Global,true,2025-02-08T00:00:00+00:00,2025-02-08T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250208,2025-02-08T00:00:00+00:00,2025,2,8,valid,High
FX-00313,2025-02-09,USD,AED,3.7712,0.265168,ExchangeRate-API,Spot,Europe,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,Medium
FX-00314,2025-02-09,USD,SAR,3.6574,0.273418,ExchangeRate-API,Closing,Europe,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,High
FX-00315,2025-02-09,USD,EGP,48.1522,0.020767,ExchangeRate-API,Closing,Global,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,Low
FX-00316,2025-02-09,USD,GBP,0.7657,1.305995,ExchangeRate-API,Spot,Middle East,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,Low
FX-00317,2025-02-09,USD,QAR,3.6593,0.273276,ExchangeRate-API,Spot,Global,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,High
FX-00318,2025-02-09,USD,KWD,0.3090,3.236246,ExchangeRate-API,Spot,Global,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,Medium
FX-00319,2025-02-09,USD,EUR,0.9158,1.091941,ExchangeRate-API,Closing,Global,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,Medium
FX-00320,2025-02-09,USD,BHD,0.3738,2.675227,ExchangeRate-API,Closing,Middle East,true,2025-02-09T00:00:00+00:00,2025-02-09T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250209,2025-02-09T00:00:00+00:00,2025,2,9,valid,High
FX-00321,2025-02-10,USD,AED,3.6818,0.271606,ExchangeRate-API,Closing,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,Low
FX-00322,2025-02-10,USD,SAR,3.8408,0.260362,ExchangeRate-API,Spot,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,High
FX-00323,2025-02-10,USD,EGP,48.9175,0.020443,ExchangeRate-API,Closing,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,High
FX-00324,2025-02-10,USD,GBP,0.8082,1.237317,ExchangeRate-API,Closing,Global,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,Low
FX-00325,2025-02-10,USD,QAR,3.6651,0.272844,ExchangeRate-API,Closing,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,High
FX-00326,2025-02-10,USD,KWD,0.3152,3.172589,ExchangeRate-API,Closing,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,Low
FX-00327,2025-02-10,USD,EUR,0.9430,1.060445,ExchangeRate-API,Closing,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,High
FX-00328,2025-02-10,USD,BHD,0.3741,2.673082,ExchangeRate-API,Spot,Middle East,false,2025-02-10T00:00:00+00:00,2025-02-10T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250210,2025-02-10T00:00:00+00:00,2025,2,10,valid,Low
FX-00329,2025-02-11,USD,AED,3.6307,0.275429,ExchangeRate-API,Closing,Middle East,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Medium
FX-00330,2025-02-11,USD,SAR,3.8681,0.258525,ExchangeRate-API,Closing,Europe,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,High
FX-00331,2025-02-11,USD,EGP,48.6677,0.020548,ExchangeRate-API,Closing,Middle East,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Low
FX-00332,2025-02-11,USD,GBP,0.7904,1.265182,ExchangeRate-API,Closing,Europe,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Medium
FX-00333,2025-02-11,USD,QAR,3.5838,0.279033,ExchangeRate-API,Spot,Global,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Low
FX-00334,2025-02-11,USD,KWD,0.3172,3.152585,ExchangeRate-API,Closing,Europe,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Medium
FX-00335,2025-02-11,USD,EUR,0.9092,1.099868,ExchangeRate-API,Spot,Global,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,Low
FX-00336,2025-02-11,USD,BHD,0.3758,2.660990,ExchangeRate-API,Closing,Europe,false,2025-02-11T00:00:00+00:00,2025-02-11T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250211,2025-02-11T00:00:00+00:00,2025,2,11,valid,High
FX-00337,2025-02-12,USD,AED,3.7962,0.263421,ExchangeRate-API,Spot,Middle East,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,High
FX-00338,2025-02-12,USD,SAR,3.8444,0.260119,ExchangeRate-API,Closing,Global,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,Medium
FX-00339,2025-02-12,USD,EGP,51.5898,0.019384,ExchangeRate-API,Spot,Middle East,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,High
FX-00340,2025-02-12,USD,GBP,0.7891,1.267267,ExchangeRate-API,Spot,Global,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,Low
FX-00341,2025-02-12,USD,QAR,3.5485,0.281809,ExchangeRate-API,Spot,Middle East,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,Low
FX-00342,2025-02-12,USD,KWD,0.3168,3.156566,ExchangeRate-API,Spot,Global,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,High
FX-00343,2025-02-12,USD,EUR,0.9165,1.091107,ExchangeRate-API,Spot,Global,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,Low
FX-00344,2025-02-12,USD,BHD,0.3695,2.706360,ExchangeRate-API,Spot,Global,false,2025-02-12T00:00:00+00:00,2025-02-12T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250212,2025-02-12T00:00:00+00:00,2025,2,12,valid,High
FX-00345,2025-02-13,USD,AED,3.8091,0.262529,ExchangeRate-API,Closing,Middle East,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,High
FX-00346,2025-02-13,USD,SAR,3.6543,0.273650,ExchangeRate-API,Closing,Middle East,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,Low
FX-00347,2025-02-13,USD,EGP,50.6412,0.019747,ExchangeRate-API,Spot,Middle East,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,Medium
FX-00348,2025-02-13,USD,GBP,0.8119,1.231679,ExchangeRate-API,Spot,Middle East,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,High
FX-00349,2025-02-13,USD,QAR,3.5780,0.279486,ExchangeRate-API,Spot,Europe,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,High
FX-00350,2025-02-13,USD,KWD,0.3202,3.123048,ExchangeRate-API,Closing,Europe,false,2025-02-13T00:00:00+00:00,2025-02-13T23:59:59+00:00,https://api.exchangerate-api.com/v4/latest/USD,BATCH-20250213,2025-02-13T00:00:00+00:00,2025,2,13,valid,High
